net,length_um
net1033,2961.96
net4087,2961.78
net1804,2961.74
net4298,2961.67
net2577,2961.34
rf.registers\[29\]\[31\],2961.23
net3827,2961.18
rf.registers\[17\]\[1\],2961.06
net3399,2960.94
net2537,2960.83
net2057,2960.8
net2406,2960.55
net3250,2960.55
net2119,2960.38
net1126,2960.34
net3026,2960.32
net3959,2960.29
net2201,2959.89
net529,2959.72
net4149,2959.32
net3153,2959.16
net1633,2959.02
net149,2958.98
net457,2958.92
net297,2958.48
net4066,2958.48
net923,2958.34
net3085,2958.3
net456,2957.96
net178,2957.92
net150,2957.8
net3205,2957.68
net1777,2957.46
_3080_,2957.44
net3812,2957.01
net3038,2956.92
rf.registers\[0\]\[17\],2956.68
_4098_,2956.66
net1899,2956.62
net208,2956.51
net1119,2956.48
net1942,2956.46
net2849,2956.42
net2578,2956.35
net3344,2956.08
net3101,2955.89
_0088_,2955.8
net2186,2955.78
net2120,2955.6
net472,2955.56
net4113,2955.56
net3392,2955.49
net4110,2955.42
net4475,2955.4
net4313,2955.25
net3025,2955.2
net2681,2955.16
net4291,2955.05
net1351,2954.815
net1902,2954.74
net416,2954.71
net3125,2954.65
net4196,2954.1
net1216,2954
net3374,2953.95
net3107,2953.88
net1397,2953.84
net4090,2953.8
net1173,2953.78
net4354,2953.76
_0868_,2953.58
net3674,2953.32
_0869_,2953.22
net4447,2953.03
net4170,2952.97
net2532,2952.87
net2445,2952.84
net1354,2952.78
net4428,2952.73
net266,2952.66
net4218,2952.21
_2650_,2952.16
net2047,2951.45
net3207,2951.32
net2776,2951.17
net2721,2951.14
net1966,2951.12
net2160,2950.9
net2413,2950.81
net3929,2950.68
_0764_,2950.665
net4253,2950.49
net1666,2950.2
_2996_,2950.12
net2417,2950.05
net3261,2949.92
net243,2949.68
net3471,2949.27
net4264,2949.06
net3050,2948.79
net2427,2948.6
net4422,2948.58
net1244,2948.16
rf.registers\[7\]\[25\],2947.98
net3512,2947.98
_0553_,2947.925
net3989,2947.74
net329,2947.34
net4286,2947.3
_0551_,2947.24
_0336_,2946.84
net279,2946.8
net375,2946.79
_1947_,2946.55
rf.registers\[4\]\[25\],2946.51
net418,2946.07
net2126,2946.02
net238,2946
net3452,2945.92
net808,2945.9
net446,2945.82
net4377,2945.7
net3525,2945.66
net4282,2945.64
net4118,2945.56
net3456,2945.52
net3432,2945.43
net2339,2945.07
net2054,2944.88
_0185_,2944.78
_2750_,2944.73
net2494,2944.34
net1951,2944.27
net1385,2944
_0658_,2943.88
net3108,2943.81
net784,2943.72
_3312_,2943.7
net2821,2943.63
_3375_,2943.52
net4064,2943.4
net933,2943.24
net1997,2943.09
net4470,2942.955
net1424,2942.1
net3118,2942.01
net517,2941.9
net2228,2941.88
net4256,2941.85
net2804,2941.8
net3164,2941.79
net1665,2941.5
net2523,2941.475
net1776,2941.3
net3106,2941.2
net692,2940.98
net2209,2940.95
net3807,2940.935
_1707_,2940.93
net4181,2940.82
net3736,2940.53
net3610,2940.33
net388,2939.47
net839,2939.38
net2844,2939.08
net4381,2938.98
_3332_,2938.94
net993,2938.94
_0807_,2938.82
net3730,2938.775
net2891,2938.76
net2273,2938.68
net3336,2938.6
_2460_,2938.4
net3373,2938.4
net2240,2938.33
net3617,2938.26
net1183,2938.06
net2283,2937.91
net3924,2937.88
net3731,2937.82
net2548,2937.71
net4252,2937.69
net2579,2937.56
net3501,2937.48
net3711,2937.46
net1642,2937.39
net4167,2937.38
net3946,2937.32
net4143,2937.32
net4068,2937.24
net4267,2937.185
net3495,2936.95
net502,2936.85
net715,2936.68
net4199,2936.46
net4224,2936.25
net1793,2936.03
net1143,2936.02
net4284,2935.87
net3849,2935.8
net2036,2935.65
net4202,2935.4
net232,2935.14
net2223,2935.04
_2107_,2934.935
_1018_,2934.56
net2269,2934.56
net3824,2934.48
net4440,2934.46
net3363,2934.19
net3952,2934.12
net3170,2933.9
net4265,2933.87
net3313,2933.85
net4330,2933.78
net2172,2933.62
net3887,2933.54
net3928,2933.3
net4374,2933.22
net2114,2933.18
_0072_,2933.16
net1338,2932.92
net3963,2932.88
_3028_,2932.86
net4367,2932.74
net2027,2932.7
net1837,2932.44
net2646,2932.4
net4355,2932.28
net2611,2932.12
net4464,2932
net2507,2931.56
_3611_,2931.34
net2969,2931.02
net3967,2930.98
net1538,2930.86
net1507,2930.82
net3899,2930.75
net2035,2930.74
net4365,2930.61
net1060,2930.515
_0090_,2930.29
_3379_,2930.16
net1267,2930.03
net2784,2929.64
net296,2929.18
_0322_,2929.095
net1913,2929.02
net4186,2928.9
_0636_,2928.875
net4034,2928.87
net2919,2928.78
rf.registers\[2\]\[4\],2928.68
net2669,2928.62
net1846,2928.4
net4216,2928.08
net588,2927.99
net1425,2927.88
net3102,2927.84
net4300,2927.68
net2264,2927.62
_3227_,2927.6
net978,2927.3
net1540,2926.92
net587,2926.84
net2058,2926.84
net1053,2926.8
net385,2926.62
_4101_,2926.44
rf.registers\[22\]\[11\],2926.3
net2923,2926.19
_0692_,2926.17
_3778_,2926.08
net2326,2925.94
net854,2925.7
net422,2925.52
rf.registers\[0\]\[16\],2925.46
net1937,2925.46
net3786,2925.38
net1927,2925.25
net190,2924.85
net4204,2924.57
net2468,2924.495
net3354,2924.43
net3777,2924.16
net2519,2924.03
_3030_,2923.88
net4005,2923.86
net1628,2923.74
net4305,2923.52
net3384,2923.45
net3163,2923.16
net1917,2922.75
_3558_,2922.7
_3698_,2922.6
net310,2922.58
net1644,2922.5
net1477,2922.46
net1324,2922.42
rf.registers\[4\]\[26\],2922.34
net4358,2922.31
net3276,2922.02
_0013_,2922
rf.registers\[29\]\[27\],2921.74
_3141_,2921.56
net4383,2921.54
net4187,2921.49
net1155,2921.4
net1919,2921.4
net3111,2921.34
net4014,2921.34
net2623,2921.28
net2677,2921.165
net2881,2921.14
net4376,2921.08
net2095,2921.01
net1878,2921
net3462,2920.88
net1778,2920.84
net2806,2920.66
net4092,2920.54
_3585_,2920.5
_0950_,2920.45
_2237_,2920.37
net3856,2920.18
_0221_,2919.96
_0565_,2919.96
net3536,2919.94
net4480,2919.92
net4177,2919.84
net2748,2919.75
net2883,2919.72
net2446,2919.57
net3935,2919.46
net2308,2919.45
net3934,2919.42
net1819,2919.41
net3157,2919.28
net3905,2919.18
net4173,2919.18
net1433,2919.17
net1998,2919.07
net3916,2918.96
net1426,2918.78
net3338,2918.78
net2123,2918.68
net4289,2918.64
net1827,2918.51
net4467,2918.46
net2926,2918.26
net2414,2917.82
net782,2917.7
net1853,2917.37
net3468,2917.22
net340,2917.16
net1112,2916.95
net2190,2916.8
net4175,2916.8
net2509,2916.42
net2286,2916.38
rf.registers\[31\]\[23\],2916.26
net4208,2916.21
rf.registers\[13\]\[26\],2916.18
net147,2916.14
net4473,2916.14
net4482,2916.13
net894,2916.02
net1865,2915.82
net4156,2915.69
net1480,2915.68
net372,2915.5
net3087,2914.94
net2353,2914.9
net1809,2914.79
net3195,2914.74
net1138,2914.47
net2153,2914.19
net4171,2914.18
net1113,2914.12
net2618,2914.12
_3760_,2914.06
net2496,2913.85
net222,2913.72
net4049,2913.5
net4311,2912.93
net413,2912.7
net707,2912.7
net2193,2912.51
net1000,2912.44
net4310,2912.2
net2643,2912.06
net1118,2911.93
net2105,2911.84
net1312,2911.64
net2500,2911.24
net2038,2911.12
net2915,2911.03
net3066,2910.81
net1220,2910.72
net2131,2910.7
_1836_,2910.38
net1172,2910.34
net3326,2910.13
net1580,2910.1
net3034,2910.005
net3041,2909.88
net3259,2909.81
net2585,2909.78
_0101_,2909.745
net4185,2908.77
net2596,2908.73
net4126,2908.72
net1949,2908.67
net4343,2908.66
net1876,2908.55
net4349,2908.18
net4326,2908.06
net428,2908.035
net1939,2907.81
net706,2907.72
net1872,2907.58
net3842,2907.52
net3117,2907.47
net2281,2907.41
net3130,2907.22
net2252,2907.05
net1125,2906.8
net2361,2906.62
_0838_,2906.555
rf.registers\[1\]\[10\],2906.5
net4222,2906.32
net1651,2906.19
net4296,2906.13
_0442_,2906.08
net1725,2906.07
net4312,2905.94
net2428,2905.85
net200,2905.75
rf.registers\[6\]\[0\],2905.54
net405,2905.13
net2304,2905.07
net4120,2904.78
net2261,2904.74
_2163_,2904.6
rf.registers\[18\]\[7\],2904.58
net20,2904.55
net1648,2904.415
net2638,2904.36
net2212,2904.17
rf.registers\[7\]\[14\],2903.9
_0673_,2903.84
net2416,2903.84
_1134_,2903.72
net4076,2903.66
net2048,2903.11
_3852_,2902.79
net1281,2902.58
net995,2902.56
net2259,2902.43
net419,2902.34
net2061,2902.34
net168,2902.32
_3048_,2902.18
_0878_,2901.995
net4452,2901.96
net4258,2901.87
net1323,2901.85
net2854,2901.78
net4322,2901.47
net1367,2901.09
net2429,2900.81
_2662_,2900.76
net199,2900.62
net2976,2900.6
net2467,2900.56
_2386_,2900.11
net1353,2899.9
net3561,2899.9
net4338,2899.52
net2258,2899.48
_1704_,2898.74
net1838,2898.58
net3381,2897.98
net1579,2897.81
net2487,2897.8
net2676,2897.8
_3440_,2897.64
net842,2897.64
net2210,2897.53
_3246_,2897.2
net4106,2897
_3958_,2896.88
net4455,2896.88
net2009,2896.64
net4437,2896.53
net4140,2896.315
net838,2896.1
_4089_,2896.04
net2325,2896.02
net2469,2895.93
net1829,2895.76
net1593,2895.64
net1287,2895.58
net396,2895.44
net1599,2895.44
net4406,2895.42
_1685_,2895.26
net1546,2895.12
net427,2895.04
net1952,2895.04
net2927,2894.96
net2132,2894.89
net4121,2894.84
net1893,2894.8
net1080,2894.7
net4301,2894.69
_4103_,2894.68
net4093,2894.66
net1607,2894.63
net3144,2894.6
net3053,2894.56
net2130,2894.46
_3018_,2894.34
net1850,2894.33
net1018,2894.22
net1391,2893.92
net183,2893.76
net3530,2893.68
net390,2893.3
net2453,2893.21
rf.registers\[23\]\[6\],2893.08
net188,2892.66
net4191,2892.6
net355,2892.34
_1009_,2892.16
net1868,2892.16
net4484,2892.05
_3211_,2891.86
net2144,2891.78
net3624,2891.62
_0081_,2891.465
net4438,2891.29
net676,2891.22
net4316,2891.16
net1882,2890.69
net397,2890.65
_3426_,2890.22
net235,2890.12
net4380,2890.05
net4426,2890.02
net426,2889.86
net1653,2889.61
_3974_,2889.52
net2531,2889.52
net1600,2889.48
net1841,2889.28
net4225,2889.12
net1218,2889.06
net4468,2889
net1723,2888.56
net1269,2888.53
net948,2888.48
net4442,2888.04
net4285,2887.89
net3669,2887.88
net4375,2887.6
net189,2887.46
rf.registers\[28\]\[20\],2886.5
net2837,2886.4
net1822,2886.16
net2870,2885.54
net4399,2885.34
net2694,2885.23
net3691,2885.14
net2678,2885.13
net4123,2884.94
_0934_,2884.64
net2641,2884.64
net2155,2884.44
net2224,2884.27
net693,2883.72
net1508,2883.48
net947,2883.38
_3041_,2883.23
_3997_,2882.66
net4065,2882.42
net1875,2882.1
_3521_,2882.02
net571,2882
net1896,2881.95
net4297,2881.61
net728,2881.6
net4299,2881.49
net1908,2881.3
net2565,2881.08
net2515,2880.76
net1933,2880.72
net4094,2880.7
net4232,2880.62
net2660,2880.43
net2521,2880.37
net2944,2880.2
net2110,2880.13
net2597,2879.93
net4288,2879.68
net4154,2879.52
net3980,2879.34
net2173,2879.12
net2658,2879.06
net4166,2878.81
_3380_,2878.76
net2213,2878.75
net2930,2878.7
net4010,2878.62
net242,2878.42
net4336,2878.4
net2782,2878.035
net1722,2877.97
net2271,2877.62
net2145,2877.5
net4477,2877.43
net2307,2877.16
_1293_,2877.14
net2893,2876.96
net1825,2876.71
net2574,2876.7
net2684,2876.26
net4290,2876.18
net2397,2875.96
net2503,2875.91
_3971_,2875.52
net379,2875.48
_0526_,2875.38
net3960,2875.18
net4456,2875.15
rf.registers\[25\]\[1\],2874.99
rf.registers\[14\]\[21\],2874.9
net2989,2874.56
net4255,2874.4
net4105,2874.3
net377,2874.22
net1873,2874.11
net2051,2874.04
net2653,2873.98
net2818,2873.98
rf.registers\[5\]\[23\],2873.95
net2493,2873.55
_0323_,2873.17
net4108,2873.12
net1924,2873.09
net4444,2872.82
net4321,2872.55
_3819_,2872.5
net3910,2872.28
net4481,2872.28
net2163,2871.89
net3434,2871.66
net1050,2871.46
net1604,2870.85
_0229_,2870.51
net2520,2870.18
net4420,2870.12
net1631,2869.94
net302,2869.66
net1929,2869.465
_0152_,2869.43
net4469,2869.43
net4125,2869.42
_3148_,2869.26
net1807,2869.14
net2639,2868.98
net2672,2868.85
net4417,2868.8
net2841,2868.58
net2512,2868.29
net1986,2868.22
net4434,2867.98
net2964,2867.96
net1770,2867.53
net2322,2867.18
net4027,2867.035
_3689_,2866.87
net2545,2866.67
rf.registers\[29\]\[13\],2866.425
_3726_,2866.28
net2437,2866.26
net709,2866.1
_3658_,2865.82
net4214,2865.76
net2555,2865.47
net1965,2865.43
net3272,2864.7
net1813,2864.05
net4133,2863.42
net1438,2863.13
net1233,2863.01
net4389,2862.7
net4492,2862.56
net1224,2862.32
rf.registers\[9\]\[13\],2862.1
net1849,2861.55
_3649_,2861.34
_0627_,2861.06
net2290,2860.645
net1632,2860.59
_0424_,2860.4
_0421_,2860.18
net4159,2860.05
net381,2859.72
net4091,2859.56
net4319,2859.56
net1441,2859.38
_2939_,2859.285
net2218,2859.2
_0492_,2859.1
net1814,2858.78
net415,2858.62
_0422_,2857.94
net1945,2857.48
net2386,2857.46
net1058,2857.14
net2340,2857.11
net3030,2856.68
net2689,2856.36
net4411,2856.31
_2086_,2856.235
net4435,2856.12
net4362,2855.91
net4368,2855.88
net2621,2855.38
net2171,2855.36
net2801,2855.3
net2513,2854.91
net1954,2854.84
_1734_,2854.32
net2433,2854.07
_4010_,2853.76
net2388,2853.15
net1124,2853.02
net1641,2852.88
net1901,2852.86
_3073_,2852.82
net2234,2852.79
net2764,2852.785
net2288,2852.48
net3427,2852.1
_3065_,2851.93
net2310,2851.47
net2644,2851.43
net615,2851.42
rf.registers\[29\]\[1\],2851.34
net3529,2851.34
_0385_,2851.33
net3450,2850.95
net1843,2850.88
net2999,2850.82
net1627,2850.78
net1543,2850.725
net1228,2850.63
net2312,2850.6
_3648_,2850.22
net2486,2849.94
net2225,2849.83
net1268,2849.52
net2116,2848.97
net3100,2848.96
net4089,2848.74
net1625,2848.64
net2728,2848.62
net3317,2848.55
net4427,2848.34
_1043_,2848.28
net2262,2848.02
rf.registers\[23\]\[23\],2847.86
net4341,2847.825
net4396,2847.58
net1857,2847.35
net1811,2847
net1724,2846.91
net934,2846.72
net1288,2846.31
net3484,2846.1
net3757,2846.055
_3397_,2845.88
net3743,2845.66
net539,2845.18
net2260,2845
net3648,2844.94
_1993_,2844.42
net4182,2844.08
net2177,2844.01
_0131_,2843.485
net2892,2842.65
net2096,2842.38
net2309,2842.285
net1227,2842.22
net1242,2842.11
net999,2841.96
net2239,2841.87
net1115,2841.24
net992,2840.84
net1116,2840.42
net2692,2840.14
_3467_,2840
net3089,2839.64
net2341,2839.59
net2267,2838.48
net4132,2838.44
net1120,2838.24
net865,2838.06
net2323,2837.89
_4184_,2837.68
net4388,2837.66
net1726,2837.02
net2008,2836.98
net2541,2836.64
net2233,2836.19
net3871,2836.1
net1136,2835.96
net4220,2835.56
net1049,2834.89
net861,2834.88
net1900,2834.67
net4128,2834.405
net1352,2834.2
net1321,2834.18
net4476,2834.18
_0586_,2832.69
net1912,2832.61
net107,2832.22
net205,2831.38
net1289,2831.14
net994,2831.1
net3297,2831.1
net1201,2830.99
_1749_,2830.66
net1592,2830.45
net866,2830.31
net4387,2830.3
net2587,2830.1
_2599_,2829.76
net783,2829.66
net3541,2829.5
net3409,2828.86
net2686,2828.825
net3982,2828.1
net3580,2828.09
_1031_,2828.08
_3579_,2827.52
net1800,2827.23
net1867,2827.1
net2251,2826.94
net2932,2826.93
net1574,2826.605
net868,2825.86
net1559,2825.845
_3495_,2825.74
net3979,2825.58
net4223,2825.23
net508,2825.02
net3325,2824.85
_1917_,2824.38
net250,2824.21
net4329,2823.94
_0988_,2823.84
net997,2823.74
net3940,2823.7
_2194_,2823.575
net2594,2823.34
_1284_,2823.18
net2154,2821.95
net3523,2821.835
net1079,2821.79
net553,2821.64
net1131,2821.605
net1948,2821.3
net2620,2821.16
net2313,2821.14
net2535,2820.86
net4436,2820.68
net2056,2820.44
net2470,2820.28
net2508,2820.04
net364,2819.68
_1474_,2819.56
_3243_,2819.52
net3321,2819.29
net710,2819.18
net2161,2819.05
net4412,2818.49
net4250,2818.48
_4027_,2818.14
net3586,2818.14
net2278,2817.91
net2321,2817.5
net613,2816.98
net1895,2816.92
_3221_,2816.68
net2419,2816.28
net3455,2816.04
net3941,2815.81
net2637,2815.56
_0536_,2815.36
_1528_,2815.325
net1891,2815
net4351,2814.78
net1931,2814.57
net1578,2814.4
rf.registers\[6\]\[14\],2814.3
net62,2814.04
net4073,2814.03
net1432,2813.74
rf.registers\[31\]\[31\],2813.27
net2275,2813.205
net88,2813.1
_0125_,2813.01
net2302,2812.69
_3774_,2812.6
net4423,2812.32
net3137,2812.01
_3102_,2811.86
_3185_,2811.86
net4366,2811.33
net3653,2811.06
_3347_,2810.81
net91,2810.16
net3589,2809.86
rf.registers\[26\]\[22\],2809.705
net2285,2809.33
net3795,2808.48
_3889_,2808.44
net4081,2807.92
net1734,2807.67
_3078_,2807.66
_0746_,2807.28
net4407,2806.88
net3405,2806.72
net2289,2806.46
net4352,2805.9
_0631_,2805.76
net4332,2805.04
net1052,2805.02
net1226,2804.79
net4044,2804.78
net969,2804.52
net2236,2803.88
net2265,2803.47
rf.registers\[5\]\[7\],2803.27
net1245,2803.1
net2491,2803.1
net2760,2802.415
_1547_,2802.26
net2303,2802.04
net1959,2801.61
_3217_,2801.48
net3375,2800.6
net510,2800.48
net1944,2800.4
net3815,2800.07
net3668,2800.01
_2892_,2799.64
net4257,2798.53
_0096_,2798.42
net679,2798.36
_0556_,2798.26
net4209,2798.09
_0232_,2797.735
net3499,2797.72
net2348,2796.71
net2037,2796.4
net4450,2795.49
net1881,2795.46
net1957,2795.34
net3798,2795.22
net1243,2795.13
_4057_,2794.72
net2505,2794.56
_0837_,2794.52
net2301,2794.1
_3220_,2793.72
net1906,2793.52
_0365_,2793.42
rf.registers\[2\]\[28\],2792.72
net2973,2792.71
net3005,2792.7
_0623_,2792.375
_0835_,2791.555
net2305,2791.55
_0564_,2791.53
net2350,2791.52
net1847,2791.08
net3715,2790.47
net22,2789.68
net2214,2789.25
net4153,2788.99
_2526_,2788.79
net1695,2788.34
net1055,2788.2
net4097,2788.2
net1598,2788.06
net3305,2788
net4371,2787.44
net395,2786.76
net2189,2786.52
_3370_,2785.88
net2547,2785.88
_3173_,2785.34
net4414,2784.86
net27,2784.34
net3228,2784.315
net4378,2784.16
net971,2783.92
net1383,2783.43
net4353,2783.36
net3398,2783.065
_0499_,2782.68
net2192,2782.09
_4048_,2781.14
net1941,2781.06
net590,2780.33
net1059,2780.28
net1886,2780.07
net4393,2779.44
net2292,2778.97
net3572,2778.88
net1934,2778.76
net1181,2778.64
_3799_,2778.6
_4055_,2778.52
net2777,2778.35
_3422_,2777.75
_2800_,2777.53
_0084_,2777.38
_4123_,2777.34
net2246,2777.05
net1935,2776.95
_3351_,2776.8
_3250_,2776.51
net3485,2776.14
net2593,2775.92
net4260,2775.78
net2277,2775.14
_3530_,2775
net3417,2774.62
_0667_,2774.2
net2202,2773.93
net1329,2773.02
net3061,2772.98
net1652,2772.88
_1989_,2772.36
net4212,2771.97
net4391,2771.48
_3304_,2771.46
net1905,2771.21
net2510,2771.18
_3765_,2771.14
net2231,2770.835
net4052,2770.64
net1547,2770.4
net1958,2770.33
net2739,2769.83
net972,2769.72
_0925_,2768.88
net145,2768.88
net3136,2768.58
net3647,2768.58
net299,2768.44
net399,2764.77
net3035,2764.64
_0847_,2764.535
net3728,2764.355
net3657,2764.3
_3583_,2763.74
net4165,2763.54
_1669_,2763.5
_4214_,2763.46
net1815,2762.93
net441,2762.76
_0604_,2761.18
rf.registers\[11\]\[29\],2760.99
net94,2760.96
net2164,2760.88
_1932_,2759.38
net155,2759.14
net2511,2759.07
net4098,2758.86
net4274,2758.65
net4152,2758.58
net3232,2758.155
net2327,2758.1
net2488,2758.1
net3151,2757.45
rf.registers\[14\]\[24\],2757.01
_0899_,2756.795
net79,2755.44
net4431,2755.34
net4400,2755.28
net3412,2755.225
net2263,2755.19
net1932,2754.64
_3353_,2754.62
net2430,2754.54
net3159,2754.02
net3882,2754.01
_2240_,2753.98
net2879,2753.76
net4276,2753.15
net1806,2753.11
net3701,2752.19
_3429_,2750.26
net2935,2750.12
net3621,2749.72
_3390_,2748.48
net697,2748.12
_4078_,2747.54
net467,2747.2
net2324,2746.49
net2219,2746.33
_1742_,2745.24
_0312_,2745
net2998,2744.895
_0758_,2744.64
net4021,2744.52
rf.registers\[19\]\[1\],2744.34
_2791_,2744.28
rf.registers\[11\]\[30\],2744.175
net3996,2744.16
net3203,2743.88
net2176,2743.84
_1005_,2743.38
net2797,2742.8
net4409,2742.08
net1019,2742.06
net2573,2741.9
net1361,2741.88
_3986_,2741.72
_2634_,2741.12
net3806,2740.815
net3840,2740.2
_0309_,2740.065
_2445_,2739.84
net3658,2739.7
_3622_,2739.51
_0141_,2739.42
_3151_,2739.26
net2463,2739.06
net3800,2737.915
net2652,2737.82
net2232,2737.47
_2993_,2737.32
net2431,2737.08
_3827_,2736.74
net3626,2736.22
net6,2735.19
net447,2735.04
net2819,2735.035
_1352_,2734.8
net2197,2734.6
_0077_,2733.125
net2963,2733.04
net3127,2732.9
net1235,2732.72
net1916,2732.19
net4317,2732.15
_0786_,2731.7
_2070_,2731.7
_1627_,2731.08
net1364,2730.955
net4134,2730.72
_3418_,2730.32
net1844,2730.2
_2406_,2729.74
_1621_,2728.89
net2178,2728.53
net4415,2728.42
_4205_,2728.36
net3064,2728.12
_0435_,2728.1
net3210,2727.595
net4058,2727.41
net4119,2727.4
_4133_,2727.36
net1061,2726.36
_4035_,2724.28
net4000,2724.13
rf.registers\[28\]\[19\],2723.99
net3497,2723.98
_3318_,2723.81
net2409,2722.93
net966,2722.36
net1794,2721.21
net2762,2721.06
_1985_,2720.54
_2985_,2720.3
_0780_,2720.255
net3809,2719.88
net1232,2719.43
net2237,2719.21
_0047_,2718.22
net2817,2718.08
_0244_,2717.31
rf.registers\[29\]\[12\],2717.26
_0887_,2716.94
net1650,2716.68
_3165_,2716.44
_1056_,2716.42
net1926,2716.4
net51,2716.32
_3793_,2714.36
net4043,2714.23
net474,2714.18
net3740,2714.12
rf.registers\[15\]\[3\],2713.31
net1402,2713.14
_3811_,2713.1
_3321_,2713
_3192_,2712.59
net1994,2712.15
_3887_,2711.47
net3533,2711.46
net4047,2710.7
net1880,2710.46
_0933_,2710.18
_1624_,2710.15
net4001,2709.325
_0129_,2709.23
net4483,2708.59
_3692_,2708.3
net73,2708.175
net2860,2708.1
net890,2707.78
net569,2707.74
_0412_,2707.35
_3654_,2706.95
net2108,2706.24
net3463,2705.87
rf.registers\[28\]\[12\],2705.19
_3922_,2704.9
net2601,2704.82
net2222,2704.71
rf.registers\[29\]\[28\],2704.05
net3769,2704.04
_0798_,2703.78
net2347,2703.67
net1903,2703.63
rf.registers\[29\]\[0\],2703.01
net777,2702.74
_1923_,2702.46
_0817_,2702.16
net3949,2702
net752,2701.57
net1830,2701.57
net3174,2701.49
net909,2701.28
_2109_,2701.01
net2795,2700.11
_3127_,2699.06
net977,2698.82
net1938,2697.88
net2091,2697.64
_3665_,2695.48
net641,2695.26
_1002_,2695.165
net3024,2694.48
net3459,2694.48
net2355,2694.06
net3465,2693.895
net3804,2693.8
_0112_,2693.42
net975,2693.16
_0345_,2693.015
net3768,2692.42
net2773,2691.895
net3304,2691.895
rf.registers\[28\]\[31\],2691.05
_3822_,2690.82
_2870_,2690.085
rf.registers\[15\]\[14\],2689.87
net356,2689.58
_0425_,2689.42
net624,2689.3
net3720,2688.54
net2874,2688.21
net2607,2687.9
_3134_,2687.88
_2534_,2687.8
_3395_,2687.34
net4042,2687.24
net779,2687.04
_3831_,2686.24
net3704,2685.76
_3494_,2685.23
_3238_,2684.7
rf.registers\[4\]\[27\],2684.56
net4136,2683.86
net2208,2683.46
_2633_,2682.78
net2100,2682.56
_0650_,2681.48
net4314,2681.34
net3823,2681.08
net2647,2681.03
net2796,2680.93
net3045,2680.42
rf.registers\[6\]\[13\],2680.04
net2763,2679.9
net2052,2679.655
_1090_,2679.27
rf.registers\[1\]\[27\],2677.94
net4169,2677.88
_0666_,2677.5
net353,2677.45
_0851_,2676.52
_0372_,2676.31
net449,2675.92
_0391_,2675.85
_4025_,2675.77
_3292_,2675.69
net928,2675.58
net614,2675.32
net4124,2674.5
net1989,2674.2
_3956_,2674
net1606,2673.98
_0301_,2673.82
net3037,2673.56
net3461,2673.42
_1144_,2673.21
net3515,2673.18
_4154_,2673.06
net3281,2672.3
_3202_,2672.13
net4460,2671.9
net2490,2671.87
net3911,2671.84
_0250_,2671.76
net328,2670.57
net2345,2669.06
net1122,2668.32
_2235_,2667.96
_0921_,2667.9
_3083_,2667.86
_3486_,2667.6
net1054,2666.28
_3881_,2665.74
_4159_,2665.14
net3402,2665.03
net3355,2664.25
net2398,2663.78
net2661,2663.62
net1399,2663.49
net1983,2662.69
rf.registers\[23\]\[26\],2662.6
_2484_,2661.48
net3987,2661.38
_3144_,2661.28
net694,2661.12
_3930_,2660.64
_3470_,2658.96
_0401_,2658.88
net2094,2658.81
_0662_,2658.53
net2943,2658.05
rf.registers\[17\]\[28\],2657.34
rf.registers\[10\]\[23\],2656.76
net3295,2656.68
_1386_,2656.6
_1618_,2656.4
net2294,2656.29
net3328,2656.29
net2750,2656.24
net521,2656.19
net1995,2655.7
net2569,2655.64
net4462,2655.54
net847,2654.87
net1029,2654.34
net2920,2654.24
net1184,2654.17
net3896,2654.16
net1056,2653.52
net3655,2653.08
net4397,2653.04
_3871_,2652.73
_2411_,2652.535
net899,2652.42
_0354_,2651.94
net1398,2651.78
net1909,2651.5
_1969_,2650.88
_3022_,2648.03
_3502_,2646.85
net4244,2646.75
_1238_,2646.3
_2044_,2646.12
net3081,2646.08
net570,2644.51
_0999_,2644.01
net3446,2643.46
net3776,2643.26
net3300,2642.855
net2865,2642.84
net1291,2642.02
_0818_,2641.88
_0272_,2641.12
net2504,2640.98
_4004_,2640.86
net2905,2640.765
net621,2639.74
_3081_,2639.6
_0893_,2638.88
_3773_,2638.8
_2498_,2638.28
net2918,2638.06
net2931,2637.67
net4357,2637.38
_0371_,2636.04
_0510_,2635.545
net1887,2635.385
net204,2635.36
_3223_,2634.78
net2093,2634.76
net3998,2634.74
net3425,2634.65
_2885_,2634.64
net2187,2633.7
net2654,2633.59
net463,2633.52
_0122_,2633.5
net2812,2633.38
net1225,2633.2
net4272,2633.11
net586,2632.29
net598,2631.4
_2268_,2631.28
net452,2631.15
net114,2630.24
_0304_,2630.23
net4372,2630.13
net682,2629.76
_2523_,2629.38
rf.registers\[26\]\[28\],2628.94
net3475,2628.76
net3634,2628.1
net1563,2627.76
_4074_,2627.18
_4180_,2627.04
_2551_,2626.73
net2115,2626.73
net3120,2625.585
net3931,2625.38
net3270,2625.16
net896,2624.78
_0135_,2624.28
net3913,2624.2
rf.registers\[8\]\[31\],2623.99
net1198,2623.4
net414,2622.8
net2884,2622.655
net1826,2622.34
net3141,2622.175
net3156,2622.15
net862,2622.1
rf.registers\[13\]\[17\],2621.71
net2698,2621.46
net1127,2621
net1566,2620.8
_3208_,2620.66
net2972,2620.58
_2507_,2620.54
net1110,2620.45
net3358,2620.14
net1571,2620.12
net1396,2619.86
_0694_,2619.64
_0427_,2619.6
_2982_,2619.35
net57,2619.35
net3688,2619.26
net919,2618.88
