net,length_um
rf.registers\[23\]\[19\],15.42
rf.registers\[29\]\[26\],15.42
rf.registers\[5\]\[12\],15.42
rf.registers\[16\]\[14\],15.41
_2737_,15.38
rf.registers\[11\]\[30\],15.38
_1093_,15.35
rf.registers\[11\]\[5\],15.34
rf.registers\[1\]\[15\],15.34
rf.registers\[30\]\[24\],15.335
rf.registers\[7\]\[19\],15.32
rf.registers\[22\]\[5\],15.315
rf.registers\[14\]\[19\],15.31
rf.registers\[17\]\[29\],15.3
rf.registers\[23\]\[6\],15.3
rf.registers\[25\]\[17\],15.3
rf.registers\[20\]\[8\],15.28
rf.registers\[19\]\[0\],15.275
rf.registers\[6\]\[0\],15.265
_2232_,15.26
_2535_,15.26
_3673_,15.26
_2125_,15.24
rf.registers\[19\]\[17\],15.22
rf.registers\[22\]\[15\],15.215
_0749_,15.205
_0789_,15.185
_3176_,15.18
_0018_,15.165
_0923_,15.165
_1831_,15.16
rf.registers\[24\]\[25\],15.14
rf.registers\[10\]\[16\],15.13
_1514_,15.12
_1708_,15.12
_2141_,15.12
rf.registers\[24\]\[7\],15.12
rf.registers\[2\]\[26\],15.11
_0409_,15.1
rf.registers\[20\]\[14\],15.1
rf.registers\[4\]\[21\],15.1
_1263_,15.08
_1828_,15.08
_2712_,15.08
rf.registers\[12\]\[9\],15.06
rf.registers\[24\]\[26\],15.06
rf.registers\[7\]\[13\],15.06
rf.registers\[18\]\[3\],15.02
_3942_,15
rf.registers\[4\]\[10\],15
rf.registers\[26\]\[31\],14.99
rf.registers\[28\]\[31\],14.96
_1862_,14.94
_2040_,14.94
_2846_,14.94
rf.registers\[16\]\[2\],14.94
rf.registers\[16\]\[31\],14.94
_1485_,14.92
_1527_,14.92
_1962_,14.92
_3598_,14.92
_4099_,14.92
rf.registers\[29\]\[0\],14.92
rf.registers\[6\]\[7\],14.92
rf.registers\[16\]\[0\],14.89
rf.registers\[3\]\[5\],14.88
rf.registers\[30\]\[30\],14.875
rf.registers\[6\]\[19\],14.87
_0429_,14.865
_2839_,14.86
_2854_,14.86
_4111_,14.86
rf.registers\[13\]\[31\],14.86
_0766_,14.84
rf.registers\[11\]\[15\],14.84
rf.registers\[28\]\[28\],14.84
rf.registers\[4\]\[6\],14.84
_1806_,14.82
rf.registers\[6\]\[23\],14.815
_0226_,14.805
_2213_,14.8
rf.registers\[23\]\[26\],14.8
rf.registers\[7\]\[7\],14.8
rf.registers\[8\]\[20\],14.8
_2033_,14.78
_2533_,14.78
_3589_,14.78
_4172_,14.78
rf.registers\[25\]\[26\],14.78
_2038_,14.74
rf.registers\[3\]\[4\],14.74
_2730_,14.72
_1849_,14.7
_2800_,14.7
_4134_,14.7
_1821_,14.69
rf.registers\[0\]\[10\],14.68
_2382_,14.66
_3749_,14.66
_1419_,14.6
rf.registers\[17\]\[18\],14.6
_1141_,14.56
_3507_,14.54
rf.registers\[17\]\[15\],14.54
_1866_,14.525
rf.registers\[28\]\[21\],14.52
rf.registers\[15\]\[27\],14.5
rf.registers\[18\]\[30\],14.495
_1815_,14.48
_3753_,14.48
rf.registers\[19\]\[3\],14.48
_1132_,14.46
_2187_,14.46
_0605_,14.445
rf.registers\[21\]\[12\],14.44
rf.registers\[6\]\[28\],14.43
_4181_,14.42
rf.registers\[31\]\[28\],14.42
rf.registers\[9\]\[24\],14.42
_3532_,14.4
rf.registers\[12\]\[19\],14.38
rf.registers\[25\]\[9\],14.38
rf.registers\[8\]\[18\],14.38
_2735_,14.34
_1586_,14.32
rf.registers\[7\]\[18\],14.32
_1897_,14.3
_3032_,14.3
rf.registers\[24\]\[15\],14.3
rf.registers\[24\]\[27\],14.3
_0847_,14.24
_1614_,14.24
_2287_,14.24
_2764_,14.24
rf.registers\[8\]\[29\],14.24
_0298_,14.235
_1880_,14.22
rf.registers\[2\]\[16\],14.21
rf.registers\[27\]\[21\],14.2
_1087_,14.18
rf.registers\[11\]\[7\],14.18
rf.registers\[21\]\[21\],14.18
rf.registers\[3\]\[15\],14.18
rf.registers\[1\]\[8\],14.17
rf.registers\[7\]\[17\],14.17
_1895_,14.16
_3871_,14.16
_0330_,14.145
_1883_,14.14
_2025_,14.14
rf.registers\[7\]\[20\],14.14
_2926_,14.11
_1409_,14.1
_1915_,14.1
_2784_,14.1
_3800_,14.08
rf.registers\[18\]\[2\],14.08
rf.registers\[25\]\[30\],14.08
_0709_,14.045
rf.registers\[10\]\[3\],14.04
_2143_,14.02
_2510_,14.02
rf.registers\[21\]\[4\],14.02
_1712_,14
_1763_,14
_4199_,14
rf.registers\[28\]\[3\],14
rf.registers\[9\]\[27\],14
_1565_,13.98
_2691_,13.98
rf.registers\[16\]\[6\],13.98
rf.registers\[22\]\[0\],13.975
_3246_,13.96
rf.registers\[13\]\[16\],13.96
rf.registers\[19\]\[19\],13.96
_1101_,13.94
_1983_,13.94
_1746_,13.92
_2576_,13.92
_4121_,13.92
rf.registers\[16\]\[27\],13.92
rf.registers\[20\]\[27\],13.92
rf.registers\[21\]\[9\],13.92
rf.registers\[28\]\[23\],13.92
rf.registers\[31\]\[27\],13.92
_2826_,13.9
_0201_,13.885
_0748_,13.885
_2010_,13.88
_2653_,13.88
_3417_,13.88
_3687_,13.88
_4067_,13.88
_1865_,13.86
rf.registers\[6\]\[20\],13.85
_1033_,13.84
rf.registers\[13\]\[26\],13.84
rf.registers\[3\]\[2\],13.84
rf.registers\[14\]\[31\],13.835
_0805_,13.82
rf.registers\[21\]\[30\],13.8
rf.registers\[29\]\[9\],13.8
_0481_,13.785
_3716_,13.78
_4171_,13.78
_1385_,13.76
_2807_,13.76
rf.registers\[13\]\[20\],13.76
_2759_,13.72
_3959_,13.72
rf.registers\[17\]\[23\],13.7
rf.registers\[13\]\[19\],13.68
_2451_,13.66
_3688_,13.66
rf.registers\[21\]\[24\],13.64
rf.registers\[10\]\[7\],13.62
rf.registers\[11\]\[31\],13.62
rf.registers\[24\]\[22\],13.62
rf.registers\[31\]\[20\],13.62
rf.registers\[11\]\[16\],13.6
_0958_,13.585
rf.registers\[21\]\[19\],13.58
rf.registers\[27\]\[8\],13.58
rf.registers\[5\]\[24\],13.58
_1350_,13.56
_2812_,13.56
rf.registers\[21\]\[16\],13.56
rf.registers\[18\]\[1\],13.54
rf.registers\[5\]\[0\],13.54
rf.registers\[5\]\[31\],13.54
_4173_,13.52
rf.registers\[10\]\[20\],13.515
rf.registers\[30\]\[20\],13.515
_2485_,13.5
_3807_,13.5
rf.registers\[17\]\[8\],13.5
rf.registers\[3\]\[13\],13.5
_1793_,13.48
rf.registers\[10\]\[30\],13.475
_3474_,13.46
_3707_,13.46
rf.registers\[12\]\[22\],13.46
rf.registers\[1\]\[21\],13.46
rf.registers\[29\]\[24\],13.46
rf.registers\[4\]\[11\],13.46
_1103_,13.42
rf.registers\[10\]\[0\],13.41
rf.registers\[18\]\[4\],13.41
_2101_,13.38
rf.registers\[27\]\[5\],13.38
_1177_,13.36
_0691_,13.345
_1723_,13.34
_1877_,13.34
_3405_,13.34
rf.registers\[8\]\[9\],13.34
_1716_,13.32
_2793_,13.32
_3902_,13.32
_4001_,13.32
rf.registers\[20\]\[22\],13.31
rf.registers\[27\]\[24\],13.3
rf.registers\[22\]\[25\],13.29
_0836_,13.285
rf.registers\[2\]\[30\],13.27
_0389_,13.26
rf.registers\[7\]\[29\],13.26
_1941_,13.24
_2167_,13.22
rf.registers\[21\]\[17\],13.22
rf.registers\[29\]\[11\],13.22
_1212_,13.2
_2274_,13.18
_2583_,13.17
_4104_,13.16
rf.registers\[11\]\[0\],13.16
rf.registers\[9\]\[1\],13.16
rf.registers\[14\]\[8\],13.15
_2701_,13.14
_0557_,13.125
_1912_,13.12
_2366_,13.12
_2833_,13.12
_3789_,13.12
_3882_,13.12
_4215_,13.12
rf.registers\[0\]\[11\],13.12
rf.registers\[29\]\[25\],13.12
_1023_,13.1
_3013_,13.1
_3230_,13.1
_3765_,13.08
_0082_,13.065
_2546_,13.06
rf.registers\[26\]\[5\],13.055
_1407_,13.04
_1658_,13.04
_2450_,13.04
_2601_,13.04
_2632_,13.04
_3062_,13.04
_4050_,13.04
_4097_,13.04
rf.registers\[11\]\[20\],13.04
rf.registers\[20\]\[11\],13.04
rf.registers\[3\]\[6\],13.04
rf.registers\[6\]\[24\],13.035
_2981_,13.02
rf.registers\[3\]\[27\],13.02
rf.registers\[3\]\[8\],13.02
rf.registers\[23\]\[10\],13.01
_1339_,13
rf.registers\[17\]\[5\],13
_2606_,12.98
_2702_,12.98
rf.registers\[19\]\[24\],12.98
rf.registers\[28\]\[20\],12.98
_2425_,12.94
rf.registers\[11\]\[13\],12.94
_1494_,12.92
_1836_,12.92
_3108_,12.92
rf.registers\[15\]\[21\],12.92
rf.registers\[27\]\[20\],12.92
rf.registers\[27\]\[26\],12.92
rf.registers\[27\]\[29\],12.92
rf.registers\[31\]\[8\],12.92
rf.registers\[4\]\[14\],12.92
rf.registers\[5\]\[7\],12.92
_1176_,12.9
rf.registers\[29\]\[17\],12.88
_1310_,12.86
_1969_,12.86
_4123_,12.86
_1425_,12.84
_0357_,12.835
_0254_,12.825
_0588_,12.825
_1779_,12.82
_2190_,12.82
_1110_,12.8
_1540_,12.8
_2996_,12.8
rf.registers\[15\]\[4\],12.8
rf.registers\[8\]\[14\],12.8
rf.registers\[6\]\[5\],12.79
_1790_,12.78
_2166_,12.78
rf.registers\[17\]\[27\],12.72
_1505_,12.71
rf.registers\[22\]\[9\],12.71
_0589_,12.705
_3266_,12.7
_3497_,12.7
rf.registers\[29\]\[21\],12.7
rf.registers\[5\]\[18\],12.7
_4086_,12.66
rf.registers\[0\]\[31\],12.66
rf.registers\[4\]\[23\],12.66
rf.registers\[8\]\[22\],12.66
_1968_,12.64
_2932_,12.64
_1706_,12.62
_1789_,12.62
_1987_,12.62
_3086_,12.62
_3461_,12.62
_1243_,12.58
_1980_,12.58
_0907_,12.565
_0723_,12.545
_1786_,12.54
_3219_,12.54
rf.registers\[8\]\[3\],12.54
rf.registers\[3\]\[3\],12.52
_2787_,12.51
_1886_,12.5
_2048_,12.5
_3643_,12.5
rf.registers\[29\]\[8\],12.5
_2590_,12.48
_3066_,12.48
_3920_,12.48
_0579_,12.46
_1092_,12.46
rf.registers\[11\]\[25\],12.46
rf.registers\[16\]\[5\],12.46
rf.registers\[28\]\[10\],12.46
rf.registers\[4\]\[8\],12.46
_2650_,12.44
rf.registers\[12\]\[15\],12.44
rf.registers\[31\]\[7\],12.44
_1218_,12.42
_3166_,12.42
rf.registers\[19\]\[22\],12.42
rf.registers\[29\]\[18\],12.42
_0062_,12.4
rf.registers\[24\]\[9\],12.4
_1252_,12.38
_1469_,12.36
_1852_,12.36
_1323_,12.35
rf.registers\[10\]\[6\],12.35
rf.registers\[23\]\[5\],12.34
rf.registers\[5\]\[8\],12.34
_0156_,12.335
_1588_,12.3
_2698_,12.3
rf.registers\[9\]\[10\],12.3
_1845_,12.285
_1718_,12.28
_3122_,12.28
_0874_,12.265
_0895_,12.265
_2815_,12.265
_3667_,12.26
_0354_,12.245
_2873_,12.24
_3256_,12.24
rf.registers\[19\]\[5\],12.24
rf.registers\[3\]\[26\],12.24
rf.registers\[0\]\[21\],12.22
rf.registers\[15\]\[25\],12.22
_1677_,12.205
_1040_,12.2
_1649_,12.2
_3597_,12.2
_3691_,12.2
_3832_,12.2
rf.registers\[17\]\[16\],12.2
_3465_,12.18
_0578_,12.165
_2528_,12.16
_3244_,12.16
_3375_,12.16
rf.registers\[14\]\[1\],12.13
_1475_,12.12
_1681_,12.12
_1661_,12.1
_3025_,12.1
rf.registers\[6\]\[4\],12.09
_1689_,12.08
_2591_,12.08
rf.registers\[13\]\[5\],12.08
rf.registers\[1\]\[23\],12.08
_0016_,12.06
_1582_,12.06
_3184_,12.06
_3554_,12.06
_3581_,12.06
_1917_,12.04
_3102_,12.04
_3220_,12.04
_3671_,12.04
_3779_,12.04
_3917_,12.04
_3980_,12.04
_3339_,12.02
_3606_,12.02
rf.registers\[10\]\[27\],12.01
_0628_,12.005
_1603_,12
_2538_,12
rf.registers\[17\]\[26\],12
_0961_,11.985
rf.registers\[24\]\[24\],11.97
_1713_,11.96
_1823_,11.96
_1967_,11.96
rf.registers\[19\]\[26\],11.96
rf.registers\[21\]\[18\],11.96
_0397_,11.905
_1253_,11.9
_1530_,11.9
_2180_,11.9
rf.registers\[8\]\[1\],11.88
_0669_,11.845
_1416_,11.84
_1455_,11.82
_1634_,11.82
_3297_,11.82
_4055_,11.82
_4141_,11.82
_1857_,11.8
_1593_,11.78
_2551_,11.78
rf.registers\[10\]\[5\],11.78
_3314_,11.74
_3900_,11.74
rf.registers\[15\]\[31\],11.74
rf.registers\[16\]\[10\],11.74
rf.registers\[1\]\[19\],11.74
rf.registers\[9\]\[5\],11.74
_2824_,11.73
_0079_,11.725
_2906_,11.72
_2979_,11.72
_3304_,11.72
_3923_,11.72
_4218_,11.72
_1071_,11.7
_1268_,11.7
_1269_,11.7
_2588_,11.7
_2608_,11.7
_1484_,11.68
_0216_,11.665
_1579_,11.66
_3802_,11.66
rf.registers\[20\]\[30\],11.64
_0351_,11.625
_1166_,11.62
_2002_,11.62
_3398_,11.62
_3827_,11.62
_0919_,11.6
_3954_,11.6
_0838_,11.585
_1925_,11.58
_3798_,11.58
_3439_,11.56
_0140_,11.545
_1885_,11.5
_2743_,11.5
_3909_,11.5
rf.registers\[21\]\[29\],11.5
_0003_,11.485
_1367_,11.48
_1829_,11.48
_2217_,11.48
_3046_,11.48
_3457_,11.48
_1638_,11.46
_1834_,11.46
_1174_,11.44
_2176_,11.42
_3953_,11.42
rf.registers\[16\]\[4\],11.42
_0899_,11.415
_0061_,11.405
_1083_,11.4
rf.registers\[5\]\[11\],11.4
_0714_,11.385
rf.registers\[5\]\[3\],11.38
_1175_,11.375
A1[4],11.36
_1605_,11.36
rf.registers\[26\]\[11\],11.35
_2273_,11.34
_3906_,11.34
_3885_,11.32
_0010_,11.305
_0688_,11.305
_2064_,11.28
_2221_,11.28
rf.registers\[13\]\[15\],11.28
rf.registers\[1\]\[24\],11.28
rf.registers\[8\]\[2\],11.28
_2912_,11.26
_3766_,11.26
_3775_,11.26
_0222_,11.245
_0803_,11.245
_0896_,11.245
_1275_,11.24
_1280_,11.24
_2998_,11.24
_3475_,11.24
_3799_,11.24
_4041_,11.24
rf.registers\[4\]\[17\],11.24
_2640_,11.21
_1057_,11.2
_3848_,11.2
_3921_,11.2
_0155_,11.195
_3104_,11.18
_3337_,11.18
_3809_,11.18
_1496_,11.16
_1830_,11.16
_1978_,11.16
_2603_,11.16
_3245_,11.16
_3493_,11.16
_3869_,11.16
_4170_,11.16
rf.registers\[23\]\[25\],11.16
rf.registers\[5\]\[15\],11.16
_1637_,11.15
_1719_,11.14
_2413_,11.135
_3608_,11.12
_3658_,11.12
rf.registers\[3\]\[20\],11.11
_0305_,11.105
_3195_,11.1
_2113_,11.08
_2328_,11.08
_1648_,11.06
_3656_,11.06
rf.registers\[16\]\[8\],11.06
_2202_,11.04
_3928_,11.04
_2256_,11.02
_1287_,11
_2879_,10.96
_0302_,10.935
_0798_,10.935
A1[1],10.9
A1[3],10.9
_1769_,10.9
_1988_,10.9
_2469_,10.9
_3898_,10.9
_0172_,10.885
_2818_,10.86
_3413_,10.86
_3701_,10.86
rf.registers\[1\]\[18\],10.86
rf.registers\[27\]\[13\],10.86
_1090_,10.84
_2441_,10.82
_3170_,10.82
_3811_,10.82
_3868_,10.82
_3963_,10.82
rf.registers\[4\]\[12\],10.82
rf.registers\[9\]\[28\],10.82
_2895_,10.8
_3243_,10.8
_0681_,10.785
_1463_,10.78
_1609_,10.78
_3262_,10.78
_3602_,10.78
_4006_,10.78
_4184_,10.78
rf.registers\[0\]\[26\],10.78
rf.registers\[12\]\[31\],10.78
rf.registers\[7\]\[1\],10.78
_1091_,10.74
_2811_,10.74
_3009_,10.74
_3360_,10.74
_3904_,10.74
_4068_,10.74
rf.registers\[16\]\[12\],10.74
rf.registers\[6\]\[16\],10.735
_1868_,10.7
_2536_,10.7
_4049_,10.7
rf.registers\[13\]\[14\],10.7
_0494_,10.665
_3110_,10.66
_3575_,10.66
_4203_,10.66
rf.registers\[26\]\[30\],10.655
_1705_,10.62
_2543_,10.62
rf.registers\[19\]\[25\],10.62
rf.registers\[29\]\[30\],10.62
_0894_,10.6
rf.registers\[11\]\[1\],10.6
_2773_,10.58
_0219_,10.565
_0410_,10.565
_0482_,10.565
_0826_,10.565
_1669_,10.56
_1874_,10.56
_1979_,10.52
rf.registers\[6\]\[25\],10.495
_0326_,10.485
_1640_,10.46
_2904_,10.46
_0017_,10.445
_0673_,10.445
_1379_,10.44
_1532_,10.44
_2415_,10.44
_2278_,10.42
_3300_,10.42
_2349_,10.4
_2888_,10.4
_3385_,10.4
rf.registers\[17\]\[0\],10.4
rf.registers\[5\]\[10\],10.4
_2194_,10.38
_0339_,10.375
_0873_,10.365
_1377_,10.36
_2114_,10.36
_3510_,10.36
_4069_,10.36
rf.registers\[1\]\[31\],10.36
rf.registers\[6\]\[6\],10.36
_2666_,10.34
_3759_,10.34
_4074_,10.34
_0154_,10.325
_0299_,10.325
_1597_,10.32
_1846_,10.32
_1882_,10.32
_3112_,10.32
_3521_,10.32
_3797_,10.32
_4051_,10.32
_4061_,10.32
_4144_,10.32
_0067_,10.285
_0260_,10.285
_1493_,10.28
_2075_,10.28
_2159_,10.28
_2835_,10.28
_3308_,10.28
_3472_,10.28
_3748_,10.28
rf.registers\[29\]\[29\],10.26
_0131_,10.255
_1266_,10.24
_3782_,10.24
rf.registers\[0\]\[18\],10.24
rf.registers\[4\]\[16\],10.24
_1619_,10.22
_1870_,10.205
_2447_,10.2
_2881_,10.2
_3436_,10.2
_3690_,10.2
_2534_,10.18
_2066_,10.16
_2277_,10.16
_2880_,10.16
rf.registers\[15\]\[20\],10.16
_0193_,10.145
_0810_,10.14
_0811_,10.14
_0933_,10.14
_2889_,10.14
_0713_,10.125
_0969_,10.125
_1570_,10.12
A1[2],10.1
_2106_,10.1
_3615_,10.1
_2821_,10.08
_0685_,10.065
_2757_,10.04
rf.registers\[9\]\[13\],10.04
_0719_,10.025
_3281_,10.02
_3706_,10.02
rf.registers\[7\]\[3\],10
_0655_,9.985
A1[0],9.98
_1106_,9.98
_2003_,9.98
_4176_,9.98
_0443_,9.965
_0797_,9.965
_3143_,9.94
_3511_,9.94
_3604_,9.94
_0210_,9.925
_2678_,9.9
_3058_,9.9
_3183_,9.9
_3451_,9.9
rf.registers\[19\]\[9\],9.9
_2068_,9.88
_2435_,9.88
_3825_,9.88
_0877_,9.865
_0953_,9.865
_2721_,9.86
_3249_,9.86
_3569_,9.86
_3891_,9.86
_3955_,9.86
_4060_,9.86
_2183_,9.84
_1965_,9.8
_2055_,9.8
_2569_,9.8
_3228_,9.8
_1242_,9.78
_1944_,9.78
_3196_,9.78
_3702_,9.78
_3857_,9.78
_4042_,9.78
rf.registers\[24\]\[12\],9.78
_3520_,9.76
_3971_,9.76
_2521_,9.74
_4032_,9.74
_1225_,9.72
_1974_,9.72
_2195_,9.72
_2705_,9.7
_0344_,9.685
_0659_,9.685
_0759_,9.68
_1237_,9.68
_1304_,9.68
_1315_,9.68
_0392_,9.665
_2122_,9.665
_1184_,9.66
_1059_,9.64
_1541_,9.64
_1802_,9.64
_1726_,9.62
_0636_,9.605
_1578_,9.6
_1798_,9.6
rf.registers\[18\]\[7\],9.595
_1935_,9.58
_4150_,9.58
_0523_,9.565
_1206_,9.56
rf.registers\[28\]\[11\],9.56
_0835_,9.555
_0777_,9.545
A2[4],9.52
A3[0],9.52
A3[2],9.52
A3[3],9.52
_2018_,9.52
_3011_,9.52
_3127_,9.52
_3750_,9.52
_3773_,9.52
_4180_,9.52
_0080_,9.485
_0506_,9.485
_1722_,9.48
_2162_,9.48
_2336_,9.48
_2916_,9.48
_3089_,9.48
_3295_,9.48
rf.registers\[4\]\[4\],9.48
rf.registers\[9\]\[30\],9.48
_0294_,9.475
_0543_,9.465
_0814_,9.465
_0897_,9.465
_1049_,9.46
_2742_,9.46
_0783_,9.455
_0751_,9.445
_1276_,9.44
_3123_,9.44
_3193_,9.44
_3211_,9.44
_3603_,9.44
_3930_,9.44
rf.registers\[11\]\[4\],9.44
_0320_,9.42
_3120_,9.42
_3138_,9.42
_3477_,9.42
_3692_,9.42
_3977_,9.42
alu_result[25],9.42
_2707_,9.415
_0072_,9.405
_0957_,9.405
_1047_,9.4
_1170_,9.4
_4129_,9.4
_0864_,9.385
_3181_,9.38
_3215_,9.38
_0094_,9.365
_0170_,9.365
_1262_,9.36
_2874_,9.36
_3470_,9.36
_3531_,9.36
_3791_,9.36
_3837_,9.36
_4212_,9.36
rf.registers\[9\]\[2\],9.36
_0297_,9.34
_2960_,9.34
_3979_,9.34
_4054_,9.34
rf.registers\[17\]\[11\],9.34
_1108_,9.32
_1241_,9.32
_1384_,9.32
_1662_,9.32
_1760_,9.32
_1910_,9.32
_1954_,9.32
_3199_,9.32
_3207_,9.32
_3325_,9.32
_3735_,9.32
_2079_,9.3
_2804_,9.28
_1214_,9.26
_3682_,9.26
_0074_,9.245
_0347_,9.245
_0845_,9.245
_2306_,9.24
_2736_,9.24
_3576_,9.24
_0163_,9.225
_1248_,9.22
rf.registers\[9\]\[26\],9.22
_1891_,9.2
_2088_,9.2
_0058_,9.185
_2511_,9.16
_0255_,9.145
_0430_,9.125
_3261_,9.12
_3918_,9.12
_2117_,9.1
_1932_,9.08
_2725_,9.08
A2[2],9.06
A2[3],9.06
A3[1],9.06
A3[4],9.06
_3124_,9.06
_3178_,9.06
_3404_,9.06
_4161_,9.06
_1157_,9.02
_1355_,9.02
_2169_,9.02
_3021_,9.02
_3968_,9.02
rf.registers\[16\]\[17\],9.02
rf.registers\[16\]\[24\],9.02
_0901_,9.005
_0235_,8.985
_0387_,8.985
_0621_,8.98
_2155_,8.98
_3268_,8.98
_3458_,8.98
_3729_,8.98
rf.registers\[7\]\[5\],8.98
_3948_,8.96
alu_result[14],8.96
alu_result[26],8.96
_0076_,8.945
_0600_,8.945
_1246_,8.94
_1319_,8.94
_1510_,8.94
_2753_,8.94
_1947_,8.92
_3460_,8.92
_1161_,8.9
_2050_,8.9
_2430_,8.9
_3935_,8.9
_4036_,8.9
_4080_,8.9
_4092_,8.9
_3145_,8.88
_3259_,8.88
_0041_,8.865
_0556_,8.865
_1976_,8.86
_2875_,8.86
_3412_,8.86
_3525_,8.86
_3638_,8.86
_3972_,8.86
_2945_,8.82
_3498_,8.82
_0031_,8.8
_1008_,8.8
_1257_,8.8
_2769_,8.8
_3739_,8.8
_0234_,8.765
_0648_,8.765
_0994_,8.765
_0521_,8.76
_1591_,8.76
rf.registers\[24\]\[13\],8.76
_1162_,8.74
_1556_,8.74
_1864_,8.74
_2044_,8.74
_0187_,8.725
_0191_,8.725
_0940_,8.725
_1290_,8.72
_0514_,8.685
_0377_,8.665
_0466_,8.665
_0475_,8.665
_2853_,8.66
rf.registers\[1\]\[11\],8.66
rf.registers\[21\]\[20\],8.66
_2028_,8.64
_0095_,8.615
_0348_,8.605
_2051_,8.6
_2419_,8.6
_3420_,8.58
_0574_,8.565
_0627_,8.565
_1417_,8.56
_1762_,8.56
_1835_,8.56
_2580_,8.56
_3850_,8.56
_3994_,8.56
_4192_,8.56
rf.registers\[25\]\[8\],8.56
rf.registers\[28\]\[30\],8.56
rf.registers\[4\]\[18\],8.56
rf.registers\[5\]\[1\],8.56
rf.registers\[2\]\[5\],8.555
_2860_,8.54
_0591_,8.535
_0256_,8.525
_0418_,8.52
_1067_,8.52
_1082_,8.52
_1413_,8.52
_1724_,8.52
_2073_,8.52
_2687_,8.52
_3283_,8.52
_3565_,8.52
_3936_,8.52
_1482_,8.5
_3279_,8.5
_3373_,8.5
alu_result[27],8.5
_1285_,8.48
_3141_,8.48
_3872_,8.48
_4047_,8.48
_0290_,8.46
rf.registers\[24\]\[2\],8.46
_1501_,8.44
_2946_,8.44
_3239_,8.44
_3883_,8.44
_3981_,8.44
_4003_,8.44
_4008_,8.44
rf.registers\[8\]\[4\],8.44
_0292_,8.435
_0270_,8.42
_3052_,8.42
rf.registers\[17\]\[10\],8.42
_0001_,8.405
_1525_,8.4
_2679_,8.4
_3231_,8.4
_3724_,8.4
_0885_,8.385
_0492_,8.34
_0840_,8.34
_1182_,8.34
_2329_,8.34
_2589_,8.34
_3044_,8.34
rf.registers\[6\]\[1\],8.33
_0048_,8.325
_0164_,8.325
_0504_,8.325
_0684_,8.32
_2394_,8.32
_0539_,8.305
_0571_,8.305
_0746_,8.305
_0926_,8.305
_0204_,8.3
_1340_,8.3
_1454_,8.3
_1924_,8.28
_3264_,8.28
_3677_,8.28
_1934_,8.275
_2870_,8.27
_1395_,8.26
_0532_,8.24
_2434_,8.24
_2930_,8.24
_0408_,8.225
_0601_,8.225
_2457_,8.22
_0582_,8.205
_1544_,8.2
rf.registers\[11\]\[6\],8.2
rf.registers\[7\]\[23\],8.2
_1659_,8.16
_0145_,8.155
_0138_,8.145
_1343_,8.14
_3087_,8.14
_3431_,8.14
_3932_,8.14
_1855_,8.12
_1038_,8.1
_1256_,8.1
_2351_,8.1
_3222_,8.1
_3620_,8.1
_4048_,8.1
rf.registers\[13\]\[13\],8.1
rf.registers\[13\]\[30\],8.1
_0077_,8.075
_2196_,8.06
_2284_,8.06
_2574_,8.06
_3172_,8.06
_3377_,8.06
_3651_,8.06
_3776_,8.06
_1215_,8.04
alu_result[0],8.04
alu_result[10],8.04
alu_result[11],8.04
alu_result[12],8.04
alu_result[13],8.04
alu_result[15],8.04
alu_result[16],8.04
alu_result[17],8.04
alu_result[18],8.04
alu_result[19],8.04
alu_result[1],8.04
alu_result[20],8.04
alu_result[21],8.04
alu_result[22],8.04
alu_result[23],8.04
alu_result[24],8.04
alu_result[28],8.04
alu_result[29],8.04
alu_result[2],8.04
alu_result[30],8.04
alu_result[31],8.04
alu_result[3],8.04
alu_result[4],8.04
alu_result[5],8.04
alu_result[6],8.04
alu_result[7],8.04
alu_result[8],8.04
alu_result[9],8.04
_0293_,8.025
_0653_,8.025
_1273_,8.02
_1589_,8.02
_2947_,8.02
_3085_,8.02
_3119_,8.02
_3139_,8.02
_3291_,8.02
_3794_,8.02
_3957_,8.02
_0414_,8
_2276_,8
_0462_,7.985
_1066_,7.98
_1360_,7.98
_2761_,7.98
_3135_,7.98
_3293_,7.98
_3618_,7.98
_3823_,7.98
_4096_,7.98
_4118_,7.98
_2350_,7.96
_0833_,7.945
_2849_,7.94
_2973_,7.94
_3189_,7.94
_3333_,7.94
_3396_,7.94
_3568_,7.94
_3944_,7.94
_3945_,7.94
_4107_,7.94
_4116_,7.94
_0353_,7.92
_1807_,7.92
_1970_,7.92
_0581_,7.905
_0778_,7.905
_0999_,7.88
_1297_,7.88
_1386_,7.88
_4204_,7.88
_2665_,7.86
rf.registers\[5\]\[22\],7.86
_0611_,7.855
_0937_,7.855
_1446_,7.84
_2129_,7.84
rf.registers\[25\]\[18\],7.84
_0038_,7.825
_0136_,7.815
_0546_,7.815
_0213_,7.805
_0411_,7.805
_1740_,7.8
_0111_,7.785
_1767_,7.78
_0536_,7.765
_0599_,7.765
_1028_,7.76
_0207_,7.745
_0459_,7.745
_2346_,7.74
_0788_,7.725
_0667_,7.705
_0624_,7.695
_0640_,7.685
_1050_,7.68
_2311_,7.68
_2664_,7.68
_2933_,7.68
_3214_,7.68
_3674_,7.68
_3725_,7.68
_2376_,7.66
_4011_,7.66
_0271_,7.645
_0472_,7.645
_1249_,7.64
_1311_,7.64
_1341_,7.64
_1487_,7.64
_1549_,7.64
_2393_,7.64
_2495_,7.64
_3083_,7.64
_3097_,7.64
